is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,download_avg,upload_avg,churn
0,0,0.99,23,0.0,97.8,11.9,1
1,0,0.87,21,0.0,25.7,0.7,1
1,1,3.15,22,1.85,101.7,7.7,0
1,0,1.73,32,0.0,41.3,1.2,1
1,0,0.93,22,0.0,23.2,1.1,1
1,0,3.15,12,0.87,18.0,1.0,0
1,0,3.15,12,0.79,62.6,2.9,0
1,0,3.15,12,0.79,56.1,3.2,0
0,0,1.96,33,0.0,46.4,1.7,1
1,1,3.58,16,1.25,48.8,6.4,1
1,1,3.05,25,0.0,41.4,2.6,1
1,0,0.58,12,0.0,41.9,1.0,1
1,0,3.15,22,0.79,48.5,1.9,0
1,0,0.44,9,0.0,167.0,17.2,1
1,0,3.92,3,0.02,33.6,1.4,1
1,0,3.15,12,0.79,38.1,3.4,0
1,0,1.83,30,0.0,128.0,11.8,1
1,0,2.34,10,0.0,28.3,5.0,1
1,1,3.15,24,0.74,75.3,7.2,0
1,0,2.03,33,0.0,21.3,3.5,1
1,0,2.8,12,0.0,29.2,1.9,1
0,0,1.02,15,0.0,1.0,0.5,1
1,0,3.15,12,0.79,55.5,5.8,0
1,0,3.15,37,0.0,0.5,0.5,0
1,0,0.18,10,0.0,19.7,1.4,1
1,1,3.15,122,0.0,2.5,0.6,0
1,0,1.98,30,0.0,35.5,5.6,1
1,0,3.15,12,0.79,46.5,2.2,0
1,0,3.15,12,0.79,70.9,4.6,0
1,0,3.15,12,0.79,9.1,0.5,0
1,1,3.15,22,1.95,50.0,6.0,0
1,1,2.38,16,0.0,111.4,10.3,1
1,0,3.15,12,0.8,169.6,13.0,0
1,1,3.15,36,1.66,155.8,16.2,0
1,1,3.15,28,1.43,165.9,6.1,0
1,0,1.98,13,0.0,11.7,0.5,1
1,0,3.15,22,0.78,13.0,1.4,0
1,1,3.15,24,0.78,108.5,5.4,0
1,0,3.15,12,0.8,13.7,0.7,0
1,0,1.97,13,0.0,66.5,4.9,1
0,0,0.56,26,0.0,4.0,0.3,1
1,0,3.15,12,0.8,11.0,0.6,0
0,0,2.69,24,0.0,72.9,5.7,1
1,0,3.15,12,0.8,124.3,6.1,0
1,0,3.15,12,0.8,51.2,4.4,0
1,0,3.15,12,0.52,71.0,3.2,0
1,0,2.01,13,0.0,38.8,3.0,1
1,0,1.96,12,0.0,1.2,0.1,1
0,0,0.81,21,0.0,8.1,0.8,1
1,0,0.07,0,0.0,48.1,11.2,1
0,0,2.77,108,0.0,47.1,5.5,1
1,0,3.15,12,0.8,49.8,4.6,0
1,0,3.15,12,0.9,31.5,3.0,0
1,1,3.15,24,0.78,15.6,1.1,0
1,0,1.97,38,0.0,44.0,1.9,1
1,0,2.57,49,0.0,57.2,2.8,1
1,0,0.6,13,0.0,22.0,2.7,1
1,0,3.15,12,0.8,5.7,0.2,0
1,0,3.15,22,0.78,26.2,5.4,0
1,0,3.15,12,0.8,30.7,2.6,0
1,0,0.8,32,0.0,79.0,4.8,1
1,0,0.04,0,0.0,0.0,0.0,1
1,0,0.01,0,0.0,0.0,0.0,1
1,0,3.15,12,0.8,123.2,6.8,0
0,0,1.04,15,0.0,4.9,0.5,1
1,0,3.15,12,0.8,15.6,1.2,0
1,1,3.37,23,0.99,112.3,8.5,1
1,0,3.15,12,0.8,11.4,2.5,0
1,0,0.98,17,0.0,28.4,11.3,1
1,0,3.01,25,0.0,43.7,24.4,1
1,1,3.15,24,0.79,129.8,16.6,0
0,0,2.2,24,0.0,50.0,2.5,1
1,0,3.15,12,0.8,12.0,4.8,0
1,0,1.12,9,0.0,5.4,0.2,1
1,0,3.15,12,0.8,13.2,0.8,0
1,0,3.15,11,0.8,47.2,3.1,0
1,0,1.04,13,0.0,23.9,0.9,1
1,0,3.15,12,0.8,12.2,0.5,0
1,0,3.15,12,0.8,10.3,0.3,0
1,0,0.45,10,0.0,9.8,0.3,1
1,0,3.15,12,0.8,52.3,1.0,0
1,0,3.15,20,1.76,98.0,2.4,0
1,1,3.15,19,1.75,34.5,4.4,0
1,1,3.15,40,1.01,120.3,8.2,0
1,0,3.15,12,0.8,78.6,9.4,0
1,0,2.03,13,0.0,54.7,2.5,1
1,1,0.76,27,0.0,40.6,1.1,1
1,0,1.98,13,0.0,7.8,0.5,1
1,1,3.15,24,0.78,88.4,2.6,0
0,0,1.48,24,0.0,142.2,9.4,1
1,0,3.15,12,0.82,22.4,1.7,0
1,1,3.15,24,0.79,38.8,2.2,0
0,0,0.45,12,0.0,51.2,2.9,1
0,0,0.0,0,0.0,0.0,0.0,1
1,0,3.15,20,0.8,41.1,3.1,0
1,0,1.53,6,0.0,25.5,1.0,1
1,0,3.31,11,0.63,73.9,7.8,1
0,0,0.01,0,0.0,0.0,0.0,1
1,0,0.0,0,0.0,0.2,0.0,1
1,0,3.15,12,0.8,32.0,2.1,0
1,1,3.95,9,0.15,55.7,3.2,1
1,0,3.15,12,0.8,22.4,2.4,0
1,1,3.15,25,1.76,141.0,11.4,0
1,0,3.15,12,0.87,59.3,3.9,0
1,0,3.15,12,0.8,114.1,9.4,0
1,0,0.94,13,0.0,6.9,0.3,1
1,0,3.95,20,0.0,53.2,3.3,1
1,1,2.1,25,0.0,39.4,2.5,1
1,0,0.86,17,0.0,86.5,65.0,1
1,0,3.15,12,0.8,35.5,1.3,0
1,1,1.28,29,0.0,31.1,0.9,1
1,0,3.15,22,0.8,42.9,3.8,0
1,0,3.15,12,0.8,75.0,4.2,0
1,0,3.14,20,0.88,6.0,0.2,0
1,0,2.01,33,0.0,20.1,1.3,1
1,0,3.14,12,0.8,77.7,28.3,0
1,0,3.95,12,0.0,116.1,14.4,1
1,0,1.53,22,0.0,99.1,10.0,1
1,0,0.34,11,0.0,44.3,2.8,1
1,0,3.14,12,0.8,82.4,4.9,0
1,0,0.75,25,0.0,54.7,10.2,1
1,0,2.0,30,0.0,0.0,0.0,1
1,0,3.14,30,0.89,127.2,8.1,0
1,0,0.89,13,0.0,17.7,2.3,1
1,0,1.16,29,0.0,18.7,0.9,1
1,0,3.14,22,0.79,16.8,1.1,0
0,0,3.12,23,0.0,26.8,1.9,1
1,1,3.14,24,0.95,110.1,8.7,0
1,0,1.03,9,0.0,35.7,2.1,1
1,0,2.88,25,0.0,39.9,12.4,1
1,0,1.65,30,0.0,96.2,2.3,1
1,1,3.14,32,0.78,106.3,3.9,0
1,0,3.53,9,0.39,0.0,0.0,1
1,0,0.01,0,0.0,2.5,0.1,1
1,0,3.14,12,0.8,75.7,3.5,0
1,0,3.67,13,0.36,45.2,8.4,1
1,0,0.9,17,0.0,77.4,4.1,1
1,0,1.99,22,0.0,44.4,1.6,1
0,0,2.76,57,0.0,208.0,11.3,1
1,0,3.14,12,0.8,47.5,8.4,0
1,0,2.71,12,0.0,41.1,2.1,1
1,0,3.14,12,0.8,65.9,3.8,0
0,0,1.97,26,0.0,21.3,1.2,1
1,0,3.14,20,0.8,72.0,8.8,0
1,1,3.14,12,0.8,88.9,6.7,0
1,0,1.03,9,0.0,33.3,2.5,1
1,0,3.14,21,0.42,12.1,1.0,0
1,0,3.14,21,0.53,152.7,12.3,0
1,1,3.14,8,1.28,47.2,4.5,0
1,0,3.14,20,1.73,42.0,2.7,0
1,0,0.51,12,0.0,70.3,4.4,1
1,0,1.03,12,0.0,60.9,18.6,1
1,1,3.14,24,0.78,141.6,13.2,0
1,1,3.14,18,1.83,19.3,1.2,0
1,1,3.14,24,0.78,152.6,11.3,0
1,0,3.14,21,0.2,28.4,2.6,0
1,0,1.1,17,0.0,31.1,2.2,1
1,0,2.93,20,0.35,11.4,1.3,1
1,0,0.25,23,0.0,32.7,4.0,1
1,0,2.04,12,0.0,6.1,0.5,1
0,0,0.42,22,0.0,86.9,3.9,1
1,0,3.14,12,0.8,92.4,11.9,0
1,0,3.14,20,0.84,14.2,3.9,0
1,0,3.2,17,0.0,35.7,4.1,1
1,1,1.04,20,0.0,25.7,2.7,1
0,0,0.47,23,0.0,54.5,5.2,1
1,0,3.14,20,1.74,42.9,3.0,0
1,0,3.14,12,0.81,189.5,15.4,0
1,1,3.94,22,0.0,85.1,6.3,1
1,0,3.14,12,0.81,82.0,6.5,0
1,0,0.65,22,0.0,3.7,0.3,1
1,0,3.14,12,0.81,34.1,2.4,0
1,0,3.14,12,0.81,209.6,14.1,0
1,0,3.14,43,0.78,184.5,8.8,0
1,1,2.3,17,0.0,23.8,1.1,1
1,0,1.97,13,0.0,64.1,3.5,1
1,0,0.0,0,0.0,0.0,0.0,1
1,0,2.9,12,0.0,7.3,1.3,1
1,0,3.14,28,0.52,87.2,2.5,0
1,0,1.53,13,0.0,24.3,1.1,1
1,0,3.14,12,0.81,94.0,10.4,0
1,0,2.02,13,0.0,18.9,1.3,1
1,0,2.05,31,0.84,107.7,7.6,1
1,0,0.95,12,0.0,11.7,2.4,1
1,0,3.14,22,0.82,129.9,9.9,0
1,0,3.14,12,0.81,46.4,3.5,0
1,0,0.52,7,0.0,12.6,1.2,1
1,0,3.14,12,0.81,108.8,8.9,0
1,1,3.14,24,0.76,79.6,3.5,0
1,0,0.14,20,0.0,31.6,1.0,1
1,0,3.14,12,0.81,17.5,1.3,0
1,1,3.14,18,1.81,63.9,4.3,0
1,1,3.14,22,0.99,20.6,2.2,0
1,0,0.31,24,0.0,6.2,0.2,1
1,0,3.13,12,0.82,207.8,7.2,0
1,0,3.13,12,0.82,71.7,6.4,0
1,0,1.05,13,0.0,19.5,0.6,1
1,0,3.13,22,0.97,31.4,1.9,0
1,1,3.13,16,1.49,8.2,0.5,0
1,1,2.42,30,0.0,52.3,3.9,1
1,1,3.13,22,0.07,15.9,0.8,0
1,0,3.13,12,0.82,89.1,7.9,0
0,0,0.77,0,0.0,4.2,0.1,1
1,0,2.35,10,0.0,8.1,1.0,1
1,0,1.02,3,0.0,0.0,0.0,1
1,1,3.13,21,1.92,83.0,6.8,0
1,0,0.41,11,0.0,11.4,0.4,1
1,1,3.13,24,0.81,60.4,9.6,0
1,0,2.03,11,0.0,29.1,1.8,1
1,1,3.13,40,0.78,259.9,22.9,0
0,0,1.35,21,0.0,35.1,2.5,1
1,1,1.06,20,0.0,50.1,3.5,1
1,0,1.51,19,0.0,34.6,2.0,1
1,1,3.13,24,0.78,139.8,12.2,0
1,0,3.13,22,0.8,180.5,8.5,0
1,0,3.13,12,0.82,20.7,1.3,0
0,0,1.55,37,0.0,82.5,5.9,1
1,0,3.13,12,0.82,160.4,11.3,0
1,0,1.48,30,0.0,29.1,3.7,1
1,1,3.13,18,1.89,61.2,6.2,0
0,0,1.12,29,0.0,37.9,2.2,1
1,0,3.13,12,0.82,27.0,3.2,0
1,0,1.93,33,0.0,43.9,8.0,1
0,0,1.62,28,0.0,39.6,7.2,1
1,0,3.13,8,0.99,35.3,1.6,0
1,0,3.13,12,0.82,134.8,12.8,0
1,0,3.13,12,0.82,55.4,3.1,0
1,1,2.83,12,0.0,82.1,3.4,1
1,1,3.13,23,0.78,17.8,2.3,0
1,0,3.13,12,0.59,69.7,5.7,0
1,0,1.25,24,0.0,30.6,1.1,1
1,0,0.52,9,0.0,1.6,0.1,1
1,0,2.19,14,0.0,0.0,0.0,1
1,0,2.0,13,0.0,9.8,0.3,1
1,0,1.02,15,0.0,83.5,3.6,1
1,0,3.13,12,0.82,41.3,4.5,0
0,0,0.83,32,0.0,10.7,1.0,1
0,0,0.76,26,0.0,56.7,4.1,1
1,0,3.13,22,0.76,18.2,1.5,0
1,0,0.23,12,0.0,39.3,82.1,1
1,1,3.13,34,1.75,164.1,13.4,0
1,0,3.13,27,0.0,46.6,2.3,0
1,0,3.13,12,0.82,16.7,0.9,0
1,0,0.68,13,0.0,31.0,2.6,1
1,0,3.13,12,0.82,239.2,4.3,0
1,0,3.28,11,0.67,26.6,21.1,1
1,0,3.13,12,0.82,10.7,2.0,0
1,0,3.13,12,0.82,58.9,4.3,0
1,0,3.13,12,1.02,64.5,4.1,0
1,1,3.13,21,1.75,60.1,2.9,0
1,1,3.13,24,0.78,39.0,3.2,0
1,0,2.6,17,0.0,21.8,3.6,1
1,0,3.13,22,0.78,30.6,3.4,0
1,0,1.72,13,0.0,70.7,7.9,1
1,0,3.13,12,0.82,29.2,2.5,0
1,0,3.13,12,0.89,40.2,3.6,0
1,0,3.13,12,0.82,258.6,9.4,0
1,1,3.13,24,0.78,102.8,12.0,0
1,0,1.78,40,0.0,111.4,5.4,1
1,0,1.99,13,0.0,74.2,3.2,1
1,0,3.13,12,0.82,55.6,3.3,0
1,0,0.74,13,0.0,4.8,0.2,1
1,0,3.13,21,0.13,46.6,4.3,0
1,0,3.13,8,0.75,47.0,2.8,0
1,0,3.99,12,0.0,34.1,2.2,1
0,0,0.99,18,0.0,129.0,7.7,1
1,1,3.13,26,0.78,61.3,8.9,0
1,1,3.13,20,0.47,167.6,5.4,0
0,0,0.73,32,0.0,112.9,19.0,1
0,0,1.11,21,0.0,44.1,1.4,1
1,0,3.13,12,0.82,12.5,2.3,0
1,1,3.13,18,1.76,50.8,7.4,0
1,0,0.43,11,0.0,0.0,0.0,1
1,0,1.69,22,0.0,0.0,0.0,1
1,0,1.71,30,0.0,91.4,11.9,1
1,0,0.62,70,0.0,103.4,16.2,1
1,1,3.69,20,0.45,91.3,12.4,1
1,0,0.69,12,0.0,16.8,2.4,1
1,0,0.62,13,0.0,89.6,6.1,1
1,0,3.13,12,0.82,165.8,5.2,0
1,0,3.13,10,0.82,86.4,4.0,0
1,0,3.13,12,0.82,38.2,2.6,0
1,1,3.13,12,0.83,105.4,4.7,0
1,0,0.23,10,0.0,15.0,0.4,1
1,0,3.13,22,0.89,87.3,5.8,0
1,0,3.13,12,0.84,70.8,8.4,0
1,0,3.13,12,0.82,12.7,0.6,0
1,1,3.13,33,1.97,73.2,3.7,0
1,1,3.13,20,0.41,127.7,7.7,0
1,1,3.13,30,0.78,41.0,47.0,0
1,0,3.13,12,0.84,29.0,3.1,0
1,0,3.13,12,0.82,72.2,6.5,0
1,0,0.52,14,0.0,11.9,0.3,1
1,0,3.13,21,0.39,7.8,2.0,0
1,0,3.13,20,0.82,61.5,7.0,0
1,1,3.13,24,0.78,73.0,5.7,0
1,0,3.13,12,0.82,48.2,2.1,0
1,0,3.13,12,0.82,72.1,4.3,0
1,0,3.13,12,0.76,16.2,2.8,0
1,0,0.93,13,0.0,23.6,2.0,1
1,0,3.13,12,0.88,10.2,1.1,0
1,0,3.13,12,0.82,46.5,2.5,0
1,0,3.95,12,0.0,42.9,3.0,1
1,0,3.13,12,0.86,140.7,9.1,0
1,0,3.13,12,0.82,17.7,2.3,0
1,1,3.13,24,1.32,28.8,0.8,0
1,0,1.98,22,0.0,57.1,4.0,1
1,0,1.97,13,0.0,11.7,0.7,1
1,0,0.61,15,0.0,68.9,31.7,1
1,0,1.43,18,0.0,39.9,7.6,1
1,0,0.32,15,0.0,12.7,0.4,1
1,1,3.13,15,1.3,179.3,12.1,0
0,0,0.76,32,0.0,54.2,10.4,1
1,1,3.13,24,0.78,53.6,30.1,0
1,1,3.94,22,0.0,54.3,5.9,1
0,0,0.2,23,0.0,5.1,1.0,1
1,0,1.01,20,0.0,34.3,2.2,1
1,1,3.13,23,1.74,98.9,7.6,0
0,0,3.02,25,0.0,86.7,4.9,1
1,0,3.13,16,0.86,22.6,5.6,0
1,0,3.13,12,0.82,70.2,3.6,0
1,0,2.11,14,0.0,10.2,0.8,1
1,1,3.13,19,1.88,9.9,2.0,0
1,0,2.41,9,0.0,51.0,3.3,1
1,0,3.13,12,0.84,17.3,1.9,0
1,0,2.32,17,0.0,45.0,4.8,1
1,0,1.94,3,0.0,13.6,0.6,1
1,0,0.49,11,0.0,14.9,0.7,1
1,0,1.06,18,0.0,86.3,30.1,1
0,0,0.94,19,0.0,76.8,7.2,1
1,1,3.74,17,0.3,81.6,6.5,1
1,0,3.13,12,0.82,52.0,2.9,0
0,0,1.39,33,0.0,32.3,2.9,1
1,0,0.84,13,0.0,12.7,0.8,1
1,0,3.13,30,0.82,168.1,9.7,0
1,0,3.13,12,0.82,205.2,11.8,0
1,0,3.13,12,0.82,46.1,2.5,0
1,1,3.13,19,1.83,0.0,0.0,0
1,0,0.82,32,0.0,55.0,2.5,1
1,0,3.13,12,0.82,72.2,3.6,0
1,0,3.13,12,0.86,76.4,13.4,0
0,0,1.68,24,0.0,53.7,2.4,1
1,0,0.57,11,0.0,15.4,5.7,1
1,0,0.74,17,0.0,144.6,12.8,1
1,0,2.34,24,0.0,0.0,0.0,1
1,1,3.13,32,0.81,129.9,8.1,0
1,0,3.13,12,0.82,45.9,3.3,0
1,0,0.02,2,0.0,0.0,0.0,1
0,0,0.72,43,0.0,173.1,55.6,1
0,0,0.67,23,0.0,14.0,0.9,1
1,0,0.75,13,0.0,10.3,0.2,1
1,0,3.13,12,0.82,91.6,6.8,0
1,0,2.97,29,0.0,229.9,18.1,1
1,0,3.13,22,0.79,119.0,10.3,0
1,0,3.13,12,0.82,10.2,0.6,0
1,1,3.13,24,0.81,60.4,10.6,0
0,0,1.56,24,0.0,21.7,2.2,1
1,0,1.6,10,0.0,0.0,0.0,1
1,0,2.27,42,0.0,0.0,0.0,1
1,0,3.13,12,0.82,139.5,7.9,0
1,1,3.13,24,0.79,59.1,12.4,0
0,0,1.11,16,0.0,217.7,27.4,1
1,0,3.13,20,0.82,82.0,4.0,0
1,1,3.13,22,1.02,27.5,3.0,0
1,0,3.13,31,0.78,50.0,10.5,0
1,0,2.33,28,0.0,60.3,9.8,1
1,0,0.77,13,0.0,74.9,10.4,1
1,0,3.02,12,0.0,5.7,0.8,1
1,0,2.08,26,0.0,96.9,6.6,1
1,1,3.13,31,1.89,40.8,2.0,0
1,1,3.13,33,1.95,38.1,3.4,0
1,0,3.12,21,0.53,36.5,2.8,0
1,1,3.12,15,1.18,119.4,5.6,0
1,0,3.12,12,0.82,116.5,17.0,0
1,1,3.12,10,1.18,12.2,2.4,0
1,0,1.85,8,0.0,37.9,3.2,1
1,1,3.11,24,0.0,168.3,12.5,1
1,0,3.12,12,0.82,37.3,2.3,0
1,0,0.69,16,0.0,12.8,1.1,1
1,0,3.12,12,0.82,30.0,1.5,0
1,0,3.12,49,0.0,14.5,1.7,0
1,0,3.12,12,1.01,142.8,8.9,0
1,0,3.12,12,0.82,64.7,4.8,0
1,1,3.12,23,0.99,93.3,4.0,0
1,0,3.12,12,0.82,46.3,2.6,0
1,1,3.12,19,1.33,50.5,1.1,0
1,0,2.1,12,0.0,25.5,0.9,1
1,1,3.12,16,1.8,8.3,5.7,0
1,1,3.12,21,1.82,135.0,13.7,0
1,1,2.96,20,0.0,113.2,5.0,1
0,0,0.7,23,0.0,47.2,4.3,1
1,1,3.12,19,1.84,25.4,1.1,0
1,0,1.88,13,0.0,5.2,0.1,1
1,0,3.12,16,0.0,3.1,0.2,0
1,0,3.12,12,0.88,18.9,2.1,0
1,1,3.12,30,0.81,31.7,13.1,0
1,0,3.12,12,0.82,50.7,2.3,0
1,0,3.12,12,0.82,97.3,6.6,0
1,0,3.12,12,0.82,51.4,3.4,0
0,0,2.82,25,0.0,186.1,15.2,1
1,0,3.12,12,0.82,116.2,4.2,0
1,0,1.08,12,0.0,4.0,0.7,1
1,0,2.88,22,0.0,16.8,0.8,1
1,0,3.12,12,0.82,42.3,3.7,0
0,0,1.72,41,0.0,142.5,20.4,1
1,1,2.79,18,0.87,174.2,11.2,1
1,0,3.12,28,0.53,22.7,3.3,0
1,0,3.01,12,0.0,74.2,5.4,1
1,0,1.75,32,0.0,39.5,1.6,1
1,0,3.12,22,0.82,25.1,2.6,0
1,0,0.14,9,0.0,9.7,0.3,1
1,0,2.31,13,0.0,46.3,4.1,1
1,0,1.35,8,0.0,19.0,0.5,1
1,0,2.22,15,0.0,15.6,1.4,1
1,1,3.12,14,1.66,115.4,8.3,0
1,1,3.12,28,1.08,145.3,8.5,0
1,0,2.87,12,0.0,27.8,3.7,1
1,0,1.95,13,0.0,7.9,0.8,1
1,0,1.89,13,0.0,57.0,2.0,1
1,1,3.12,24,1.77,119.3,6.9,0
1,0,1.98,22,0.0,70.3,2.5,1
1,0,2.0,13,0.0,13.2,0.5,1
1,0,3.12,20,1.17,82.4,4.9,0
1,1,3.12,36,1.13,255.7,14.3,0
1,0,0.36,9,0.0,2.8,0.7,1
1,0,3.12,12,0.83,29.6,2.9,0
0,0,1.99,33,0.0,61.3,2.4,1
1,0,0.32,10,0.0,89.2,4.1,1
1,0,0.74,17,0.0,118.3,6.1,1
1,1,3.12,16,1.76,47.9,3.3,0
0,0,0.61,26,0.0,99.5,9.3,1
1,0,3.12,12,0.84,39.5,1.8,0
1,0,3.12,12,0.82,118.7,8.7,0
1,0,3.68,18,0.0,69.5,5.6,1
0,0,0.05,0,0.0,36.0,2.1,1
1,0,1.72,13,0.0,33.9,4.2,1
1,0,1.97,13,0.0,82.0,6.2,1
1,1,3.12,17,1.9,44.2,2.8,0
1,0,3.12,12,0.88,3.4,0.2,0
1,0,1.51,9,0.0,0.0,0.0,1
1,0,3.12,20,0.82,42.0,2.6,0
1,1,3.12,32,0.8,87.0,4.8,0
1,0,3.12,12,0.99,46.9,1.8,0
1,0,2.53,20,0.0,122.0,7.1,1
1,0,2.88,12,0.0,73.6,8.9,1
1,0,1.58,13,0.0,28.3,1.4,1
1,1,3.12,27,1.97,164.6,10.0,0
1,0,3.12,21,1.78,49.1,2.2,0
1,0,1.98,13,0.0,17.1,2.3,1
1,0,3.12,12,0.83,67.1,7.2,0
1,0,3.12,12,0.84,12.8,0.7,0
1,0,1.72,32,0.0,33.2,5.8,1
1,0,3.12,12,0.83,174.0,6.4,0
1,1,3.12,12,0.83,27.8,1.4,0
1,0,3.12,24,0.0,99.6,11.1,0
1,0,3.12,49,0.0,59.1,3.3,0
1,0,0.0,0,0.0,0.0,0.0,1
1,0,1.67,17,0.0,24.0,0.7,1
1,0,3.12,12,0.86,51.7,4.2,0
1,0,3.12,12,0.83,46.9,2.8,0
1,0,3.12,20,0.81,83.2,4.2,0
1,0,2.0,12,1.17,35.8,3.3,1
1,0,3.12,21,1.76,43.4,1.7,0
0,0,1.32,25,0.0,5.6,0.5,1
1,1,3.12,18,0.56,160.7,8.2,0
1,1,3.12,24,0.8,196.4,10.0,0
1,1,3.12,26,1.97,0.8,0.1,0
1,1,3.12,42,1.83,193.9,12.0,0
1,0,3.12,12,0.83,24.4,3.1,0
1,0,3.12,12,0.83,117.8,15.0,0
1,0,3.95,12,0.0,161.5,6.0,1
1,1,3.95,12,1.97,125.2,6.3,1
1,1,1.42,32,0.0,30.4,1.8,1
0,0,1.13,30,0.0,34.6,1.8,1
1,0,3.05,23,0.0,70.8,3.9,1
1,0,2.83,38,0.0,68.0,3.2,1
0,0,2.64,24,0.0,43.6,7.9,1
1,0,3.12,30,0.8,47.3,2.1,0
1,0,3.12,12,0.83,68.5,5.8,0
1,0,0.82,13,0.0,14.7,3.2,1
1,0,3.12,21,0.4,99.4,8.3,0
1,0,1.5,26,0.0,51.4,3.6,1
1,0,3.95,12,0.0,92.3,9.3,1
1,0,3.12,12,0.83,20.8,1.5,0
1,0,0.03,0,0.0,2.0,0.0,1
1,1,2.97,23,0.0,31.7,1.2,1
1,0,0.6,19,0.0,11.2,0.4,1
0,0,3.12,41,0.25,118.3,12.2,0
1,1,3.12,15,1.25,62.6,4.9,0
1,0,3.12,12,0.83,91.1,9.6,0
1,1,3.12,40,0.8,223.4,13.9,0
1,0,0.04,2,0.0,18.4,1.0,1
1,1,3.12,23,0.0,93.4,7.6,0
1,0,3.82,12,0.12,125.0,7.3,1
0,0,0.58,18,0.0,94.8,7.9,1
1,0,3.12,12,0.84,78.3,24.6,0
0,0,0.75,30,0.0,30.2,5.3,1
1,1,2.94,22,0.0,34.5,4.0,1
1,0,3.12,12,0.85,29.3,4.4,0
1,1,3.36,9,1.11,5.4,0.2,1
1,0,0.04,1,0.0,0.0,0.0,1
0,0,0.26,24,0.0,58.0,3.6,1
0,0,0.23,20,0.0,34.5,1.9,1
1,0,0.45,26,0.0,21.9,1.3,1
1,0,1.98,13,0.0,9.0,0.5,1
1,0,1.87,33,0.0,179.9,20.0,1
1,1,3.12,80,1.47,465.8,55.9,0
1,0,0.68,12,0.0,17.3,1.1,1
1,0,3.12,12,0.83,36.0,4.6,0
1,0,3.12,12,0.83,82.2,4.3,0
1,0,3.12,12,1.08,75.7,4.6,0
1,0,3.12,12,0.83,49.8,3.1,0
1,0,3.12,12,0.83,61.0,2.8,0
1,1,3.92,21,0.0,73.8,16.7,1
1,0,1.32,18,0.0,65.2,4.4,1
1,0,3.12,22,0.81,9.6,2.8,0
1,1,2.45,22,0.0,59.4,3.0,1
1,1,3.5,10,0.69,0.0,0.0,1
1,0,1.98,13,0.0,103.8,5.0,1
1,1,3.12,12,0.83,19.0,1.5,0
1,0,0.08,0,0.0,20.6,2.0,1
1,0,3.58,14,0.37,103.8,8.3,1
1,0,1.92,10,0.0,6.7,0.6,1
1,1,3.11,21,0.47,40.5,2.9,0
1,0,2.85,20,0.0,39.0,3.5,1
1,0,0.65,13,0.0,82.7,9.2,1
1,0,0.99,13,0.0,49.0,2.1,1
1,0,3.11,12,0.83,54.0,2.4,0
1,0,3.11,12,0.83,190.8,8.2,0
1,0,3.11,12,0.83,106.4,6.1,0
1,0,3.11,28,0.84,77.4,6.4,0
1,0,3.11,12,0.83,30.2,1.2,0
1,0,1.88,13,0.0,11.8,0.7,1
1,0,3.11,12,0.86,108.3,6.8,0
1,0,3.11,20,0.9,51.3,5.0,0
0,0,2.19,29,0.0,21.0,1.0,1
1,0,2.17,22,0.0,48.5,2.3,1
1,0,2.66,12,0.0,36.8,2.1,1
1,0,2.94,20,0.0,31.7,1.8,1
1,1,3.11,12,0.83,81.7,3.3,0
1,0,1.98,13,0.0,13.2,1.0,1
1,1,3.38,12,1.96,6.0,0.6,1
1,0,1.68,24,0.0,15.7,0.8,1
1,0,3.11,12,0.83,61.4,4.8,0
1,0,3.11,12,0.85,23.4,2.6,0
1,0,3.11,12,0.83,46.2,3.7,0
1,1,3.11,40,0.83,226.6,10.8,0
1,1,2.98,24,0.0,55.1,3.4,1
1,0,1.97,33,0.0,35.5,20.0,1
1,0,2.27,11,0.0,43.6,1.3,1
1,0,3.11,20,0.53,33.9,3.9,0
1,1,3.11,21,0.81,235.8,127.1,0
1,0,1.12,19,0.0,3.9,0.2,1
1,0,3.11,12,0.83,196.1,20.0,0
1,0,1.02,26,0.0,29.9,3.5,1
1,0,3.25,16,0.0,0.0,0.0,1
1,1,3.11,22,0.08,83.8,4.1,0
1,0,2.97,25,0.0,80.8,7.0,1
1,0,3.11,21,0.3,61.1,3.4,0
1,1,3.11,12,0.84,71.1,13.4,0
1,0,3.11,20,0.83,39.3,2.4,0
1,1,3.11,24,0.84,16.8,2.2,0
1,0,3.64,12,0.3,19.4,4.4,1
1,0,3.11,12,0.84,55.6,3.5,0
1,0,3.11,12,0.62,48.4,3.4,0
1,0,1.1,46,0.0,57.9,4.6,1
1,0,3.11,21,0.53,45.5,2.4,0
1,0,1.59,15,0.0,38.8,6.8,1
1,0,3.11,12,0.84,157.6,8.7,0
1,1,3.11,28,0.03,147.1,9.5,0
1,0,3.11,12,0.87,119.3,8.8,0
1,1,3.11,24,0.84,40.6,5.2,0
1,0,2.6,12,0.0,14.2,2.4,1
1,0,2.6,12,0.44,21.7,1.0,1
1,1,3.11,22,0.62,158.2,10.5,0
1,1,2.68,20,0.0,66.0,4.0,1
1,0,3.11,20,0.84,71.1,8.9,0
1,0,0.75,23,0.0,35.6,4.8,1
1,0,0.59,24,0.0,7.8,0.7,1
1,0,0.33,19,0.0,20.1,1.3,1
1,0,3.11,12,0.84,39.4,2.9,0
